id,SalePrice
2658,178082.12870743903
2718,215738.83258007
2414,199950.82826588134
1989,116175.44045614084
625,185805.11810466266
333,92894.4895054925
1327,99144.67956502935
858,144438.24660538466
95,222248.9133840371
1568,176922.46185537305
2482,179867.34473369166
1364,135658.77483557502
2584,177713.5336774878
818,294977.5186899087
2673,161949.94521178718
2089,103467.51070353683
1297,182143.10947259725
790,127426.24963129449
2616,195171.16471554944
720,200327.54238458158
222,126565.50473841553
557,134496.3303389676
1148,213372.21087813002
2766,156694.0657884343
534,212288.35760101397
1452,117383.4035429438
630,115398.52685351884
2648,115502.94915648056
125,154462.20663915045
1904,21422.91953862729
1670,112657.3572264643
756,103595.18568140343
717,253144.62777588028
1032,146389.659953304
852,232991.55037250897
1731,198337.4775742764
2639,113238.50419627593
2071,72861.89351287036
1267,94062.87846445967
1851,222457.61939559784
567,170515.49707058232
2439,223991.0339933429
1898,155458.85856053268
647,134531.0666609747
2256,223829.75543011597
979,88381.10339072926
1444,229676.5587455554
2485,115878.92487034161
157,115213.52474205337
88,125464.37573010974
2003,112409.81323921648
186,221439.4392004983
1425,280388.78108044027
2695,124499.02606297345
738,101005.95275596972
395,155628.64610712958
1353,189305.75135860176
1878,147121.97882896557
390,195513.52420260585
1456,247779.4748326408
1103,310620.0197349165
1387,128724.79001788373
2070,133399.19330612398
1199,203701.21946894043
2479,184624.68561325336
501,306499.02192161884
2362,75332.9980731764
1718,198993.5288909818
2188,26840.97787130103
1483,152465.58846628343
2557,76468.53718159223
437,307184.30061234575
2224,201100.6516762295
1628,184545.35382124732
397,130182.68828654531
587,209168.97960290525
2182,513666.8866680972
971,129138.37549651094
2611,155404.3140177269
1887,85059.81581156318
2399,311442.0006930098
2148,226379.76726315875
304,141875.79814365198
1997,120446.43423902437
2817,105591.69548623842
1431,192413.00184487423
427,342042.8191949205
263,125503.12867744765
598,179130.3692075593
2895,258966.88868228626
687,173182.91241986142
1822,119601.71854600692
2191,90084.21859718581
179,139074.74788915884
1009,223174.4893199666
2010,114602.08918553725
1991,158051.09411463415
1411,159753.65325521526
1721,262466.57863874146
1144,200807.36201852135
593,238449.17251743187
575,264429.75322234584
1249,191927.99282339582
1604,119642.17835776744
1064,386343.598114701
1923,162656.2328323787
1988,84078.33362418822
2325,174800.12906219237
114,217811.4387852192
2700,229779.52983161318
217,148427.47153683472
343,193247.8240361499
386,258521.93491046835
2005,87939.47788207105
2908,130459.28761306305
1814,226669.75758373959
2446,420638.70200849616
208,140339.47341282657
1679,134987.33925865934
822,309812.53293815826
6,190794.6032192916
1781,363755.6306668819
2397,274782.1838633678
2340,290413.3010620587
1618,175812.86516019734
2843,142017.56715770077
1061,336776.88350440335
2786,113891.06584439053
1935,116015.54364591182
1341,107936.48485029048
521,302497.8764131139
2136,131685.48380015598
996,192995.28150979825
227,145625.6119121047
135,154183.5517114939
1167,181504.92276284331
294,228042.33524231982
1776,225406.9542304128
540,203354.898718098
1717,198993.5288909818
2303,112537.15297161814
116,190067.860472284
127,120375.37491594348
1371,135278.85201020166
1014,191960.15262661813
1507,76956.30834101325
702,167383.6318022366
750,180522.09977314356
261,157606.66957356597
1559,62685.33029692319
577,241640.73942100792
2812,223454.49303823936
2080,171644.27823652292
1368,119781.20455184892
2376,113923.1391455674
659,89248.08721395675
1235,124641.43496356317
332,76629.40936251244
1917,137979.65798993825
2094,260039.59246423136
1460,294200.48637487233
1471,203792.50035469886
1509,115520.29602838958
1922,121103.36172794588
433,398528.56508816493
460,272742.2730891365
1116,270631.8893651811
1137,180970.73990599238
53,198797.01862898708
2354,253337.62217221493
1475,222858.52498317757
