id,SalePrice
2658,125363.15934929712
2718,155763.4262637305
2414,229712.15946417267
1989,108506.28104814171
625,188377.59596769448
333,81350.46848849999
1327,101860.93620244095
858,161788.47381634056
95,178129.57365132216
1568,172051.20259382663
2482,145221.1870793808
1364,127648.31683240682
2584,144901.14513272472
818,272383.7995085976
2673,140920.6962259816
2089,125334.52770714919
1297,143464.32257369327
790,119773.93754564243
2616,195776.58329630678
720,184772.47139952512
222,164186.19437683804
557,128475.19102157319
1148,174261.70007843658
2766,169660.09243628458
534,185606.9388734703
1452,125192.10175475324
630,113489.79330965437
2648,123688.64447474878
125,163563.68906913293
1904,32926.10107382557
1670,94615.17017338489
756,98121.27173853469
717,212862.45659823547
1032,154253.61313524065
852,223430.40347657807
1731,174730.91943903564
2639,109746.75970812657
2071,84216.27685527026
1267,146065.29629229294
1851,203397.06505743906
567,174097.630545182
2439,207397.23921463173
1898,155153.98863550436
647,162357.9669561117
2256,213746.48695741114
979,90896.67564938033
1444,220167.08919688885
2485,127155.65512913428
157,137278.80230980704
88,116992.55884111009
2003,101397.60903029497
186,217617.48745317632
1425,241436.6055129912
2695,126586.35699404366
738,93664.97318687936
395,167517.59805466575
1353,169945.87254044507
1878,145919.15265228358
390,153811.36672170987
1456,232633.93947600437
1103,311960.9287265526
1387,138250.15831669976
2070,143686.34180862707
1199,159135.31067933445
2479,183591.73330911566
501,326500.4063075864
2362,83347.52847217249
1718,231453.9636517078
2188,84061.75921584314
1483,153674.1619519854
2557,92152.51599086869
437,358505.4485235554
2224,202851.05905185099
1628,182112.22769401487
397,139534.3291783029
587,187817.49031657685
2182,509785.01844116824
971,149077.07634684854
2611,137865.75058603886
1887,88910.68792358148
2399,368525.619281369
2148,197985.55237282603
304,141060.29722043563
1997,133890.0966380107
2817,94797.47886874454
1431,216867.59756425107
427,341303.33921136404
263,131564.2448682579
598,170927.3458208463
2895,238613.97173856403
687,133256.12064256176
1822,136423.3064368659
2191,83876.3762518388
179,111536.22292999683
1009,245554.38773290513
2010,124523.62188716064
1991,139240.65539459605
1411,219451.5344047484
1721,239081.94316344644
1144,198029.79713797307
593,217355.77717708255
575,308854.60188676463
1249,160045.82443172476
1604,132390.51481434284
1064,410496.39307962125
1923,146335.26405931416
1988,126345.49200005754
2325,170187.39504788947
114,192611.54841189744
2700,170245.8315061799
217,125328.5711444756
343,181817.88855794948
386,221310.57212744787
2005,96320.35424545032
2908,130191.12484966055
1814,237311.82454034963
2446,450199.43553967564
208,140365.18724506133
1679,101372.64849530955
822,313311.3543825563
6,187400.3380058032
1781,374797.56639770314
2397,323090.330984569
2340,317596.3228043225
1618,164431.18951875198
2843,140714.8672503929
1061,361844.3615181239
2786,120615.37683583902
1935,134768.27679815897
1341,111263.40770215867
521,259033.43182346167
2136,134524.85732380135
996,203024.04498047894
227,137349.96789216378
135,160811.30572812344
1167,164176.9481432289
294,224975.45840132196
1776,209301.54892409232
540,170444.45387817497
1717,242717.97786015464
2303,132611.50434126373
116,189842.80628316913
127,157928.86179382086
1371,134313.629742779
1014,108331.41486700936
1507,105058.56556945715
702,131325.15940282738
750,146783.58321907156
261,138207.77353240427
1559,54061.605363294744
577,227655.6949922594
2812,190700.36516281936
2080,158000.7023280665
1368,98498.9821997947
2376,119046.75690842135
659,125347.03027750895
1235,133179.0553743227
332,68268.86750802981
1917,147430.93962086027
2094,241740.74844318102
1460,256284.77325600764
1471,224433.68963103247
1509,111151.3820571
1922,124419.99223548663
433,454738.622399237
460,272962.32967474323
1116,244287.04289179447
1137,161267.2413433318
53,167857.7776588807
2354,267197.27329806733
1475,200300.91263699444
1761,404383.0939736541
842,135607.55748540457
2739,164595.51573995486
2509,156826.86202490403
1007,202680.35173778818
2610,183295.00959572685
1952,94937.5335008082
2719,154721.05642608955
2921,78293.25903223666
1966,156381.08696665795
292,124173.66318982265
1204,185912.44993649822
1829,256665.29094093095
2419,197486.9292915454
391,152252.81496247862
798,115144.33818083885
481,207568.2373080574
193,193761.80756111746
555,127800.40288606912
899,51559.84234662262
2357,192143.87801233493
328,138417.54422394687
1356,101415.3344495515
1154,100958.20484202912
1730,187191.73751635285
2249,180953.46772666468
1119,300689.3758883582
2856,140226.4417674917
1394,121635.23531443728
2587,123978.44693725767
61,317274.6062084102
2661,165701.80089618676
2711,119324.46258853219
1147,178246.69721340507
757,113363.44822698887
2623,115147.71320675442
2378,135001.66818370935
1413,141658.33525121352
1722,230412.8167738018
1112,229962.4447087482
1623,190835.02471697613
1201,200336.39131419876
1513,108560.82031277675
957,332484.15107567975
1171,248394.0914997941
1145,197503.7340277042
2726,221047.5948723213
703,151543.3188464906
760,129371.47294049733
1964,161465.4616110484
2512,193624.72478094551
159,127604.9470292968
1281,173484.22244460255
468,186962.32966702888
290,145042.60342501136
665,113292.3007418745
1463,247957.38638977264
1792,230330.53482059017
923,168493.31739270184
500,284619.21493638144
1408,163439.3106669386
331,87596.93759147069
170,144780.94603334376
2192,90817.93571723984
2571,186936.0007909634
2314,166101.4824858179
2647,97280.88597832472
422,412139.62870647316
2457,335807.9309325856
1838,189452.05419929614
2805,247339.163015678
1645,156744.10446840103
1711,314662.37436911714
2825,229675.95638206758
