id,SalePrice
2658,150838.63796969585
2718,151112.18807771048
2414,233582.83630820262
1989,101026.93392805588
625,187991.00389936657
333,81325.50502414082
1327,104121.33329947476
858,152065.7594772711
95,176470.20628260382
1568,170722.70752916962
2482,135771.21405158882
1364,123611.80639971414
2584,144350.6114908944
818,284531.6927057288
2673,148325.5410507325
2089,127210.95321499539
1297,152964.10834734014
790,121330.65899807846
2616,195715.67887449294
720,169292.30441499644
222,161259.7622406978
557,132187.97378629414
1148,168344.73214343903
2766,161417.118132322
534,181407.77703067323
1452,130976.96608652602
630,115678.35060117158
2648,102573.38115794989
125,162688.26355078098
1904,60341.83548295175
1670,100394.13807462946
756,92876.21364175843
717,188375.06410820375
1032,141226.42517162234
852,224046.52688617626
1731,182177.23544331986
2639,112584.55241407662
2071,88417.70830585179
1267,130496.4851524408
1851,202125.63849255609
567,175258.82200069574
2439,197623.38695459507
1898,150370.1800439414
647,178280.65931948912
2256,206914.54333241566
979,93258.21725911417
1444,222365.80708055658
2485,129129.27683069388
157,146588.3559203721
88,113995.55041295759
2003,98180.29746933497
186,210973.2848059026
1425,243899.57581681025
2695,119967.82026732925
738,97913.10635913117
395,161223.93392883294
1353,176833.39942884765
1878,150861.76048514378
390,156266.47006994757
1456,228055.8406339598
1103,315034.4307200435
1387,117022.98709663693
2070,151363.4640261121
1199,162226.66399570717
2479,176148.80720824754
501,330427.58205102466
2362,77607.22979041697
1718,235955.81636824427
2188,68739.8197351537
1483,150867.027052274
2557,95296.47728070752
437,348933.4439101594
2224,204500.48429696367
1628,168640.53105839595
397,141330.16740016633
587,182189.86085193662
2182,484902.73709372187
971,143993.7185653776
2611,138357.0262729038
1887,97655.47052306977
2399,358862.5351583619
2148,193988.38296622736
304,156940.51939477577
1997,128139.56098196715
2817,96114.90277931228
1431,222877.5028461753
427,338934.26458165015
263,135373.57608940033
598,174844.1977659833
2895,226071.7990693263
687,139043.27935986
1822,128599.68486258066
2191,91990.72118425614
179,130321.09882378424
1009,248240.49193220097
2010,134506.58215860836
1991,143647.47148929603
1411,213913.99147765653
1721,253754.52747299065
1144,196268.6788697504
593,215327.44214004383
575,296445.7004767333
1249,176080.13698624386
1604,130156.81809367478
1064,451875.3171484544
1923,146761.08675726427
1988,120292.76795548791
2325,166927.22992393145
114,205469.81403026835
2700,167870.2741073671
217,127357.29799595178
343,184440.09681703927
386,221804.24443513894
2005,100898.73930661884
2908,136203.7357949416
1814,235219.48863150761
2446,453562.56022427574
208,139732.8242604391
1679,97773.67240291242
822,298833.25824892527
6,187566.00945334215
1781,370412.3173082272
2397,321285.73514685006
2340,328673.4849555194
1618,174458.0079092099
2843,126535.7172699545
1061,366676.34791394207
2786,127687.0020012038
1935,128866.67376459806
1341,125240.37847535432
521,267300.34898573754
2136,131084.2517370216
996,213872.48077906578
227,138916.517270806
135,177909.783164529
1167,174898.82455795733
294,222553.05344907683
1776,206490.06313624603
540,165443.02684084818
1717,248652.8765155437
2303,133062.37451399752
116,188714.85522128735
127,154092.75251901144
1371,137007.26807213988
1014,119874.04384945825
1507,103597.50090821962
702,130162.84786658613
750,151472.546165115
261,149492.4443122051
1559,60757.29688287867
577,212045.21019856655
2812,186547.23014761205
2080,147394.856695776
1368,101556.27036566014
2376,117736.46392469274
659,114286.26083444933
1235,131003.86616533562
332,69500.2356350433
1917,146479.06295996343
2094,236578.76000214895
1460,266182.1810483943
1471,226237.9290278097
1509,113924.8570114338
1922,124280.77020033041
433,437742.6643811907
460,264430.2851213276
1116,252743.3889120411
1137,165672.57828372944
53,165853.1425271661
2354,266944.0276096531
1475,196371.07137926685
1761,439132.86029339925
842,146413.13323428796
2739,160140.39889838314
2509,153460.5311541476
1007,199686.2196241587
2610,173415.863329023
1952,82275.95375406365
2719,151628.1593266434
2921,77378.05184293666
1966,158671.0710235743
292,122111.92375764366
1204,192137.32070722853
1829,250466.5248134162
2419,190904.77415534898
391,155182.30367953048
798,117061.12608196691
481,202401.99108144408
193,191992.4251737655
555,123867.4329728024
899,44729.13799492188
2357,200290.40541392285
328,144821.9875256053
1356,130709.3299158699
1154,112736.43181857569
1730,179894.11985586304
2249,187917.45391892557
1119,308464.83713946224
2856,130861.33607456347
1394,122997.14027715483
2587,122598.6184395243
61,321702.97645069927
2661,169102.10372867674
2711,123913.25303046538
1147,169356.67078803037
757,108181.21895520415
2623,104257.6809944524
2378,136614.24514725048
1413,136114.86397310725
1722,243604.93878836272
1112,224528.22629649023
1623,196869.9641918739
1201,181310.22606288746
1513,96139.69203084486
957,340728.67395118
1171,242513.00073496142
1145,191014.18017199766
2726,215746.12777885102
703,160292.03247554108
760,118284.18371102508
1964,161654.3543432728
2512,192422.4345503905
159,137324.93788248606
1281,173924.938723752
468,181654.1770745609
290,145351.95802464956
665,106137.34875490321
1463,255540.51207199937
1792,218302.08722921414
923,166734.94333068986
500,284655.7813901787
1408,174210.27281448187
331,89131.38139085872
170,143081.4383513096
2192,88945.78454861903
2571,235182.51264875493
2314,169377.36281805736
2647,85871.07435590736
422,397400.2154477516
2457,325644.2608842531
1838,190663.06670709822
2805,249733.7698033755
1645,159342.05547896386
1711,306904.550005647
2825,223411.73345001647
322,293601.7811731891
2103,263657.98697748117
342,118799.76667966548
600,128393.62325388231
488,171730.60905399645
1725,291896.3432997848
2246,303648.71066970576
2847,144141.3628415739
806,228627.5603330157
530,232911.78425799785
963,184418.6761899453
2678,87740.95151294666
171,79162.23989774798
2401,402002.5531045987
805,220757.2435316273
2259,261435.9864513498
1748,195226.80039955903
1361,143142.8218723598
1677,101151.21003868106
1406,175684.6545921488
2322,236884.92861190328
688,145834.32534943003
143,136818.58180764018
804,207509.03437730926
1214,183695.64677379283
