id,SalePrice
2658,135251.42844232993
2718,173629.6395658062
2414,226814.9138666023
1989,117350.57609794679
625,199594.01443539915
333,85211.81492098422
1327,89939.73945176424
858,150678.56217824895
95,193803.0759008857
1568,154524.03360777756
2482,177708.99377953148
1364,123104.33809813745
2584,181822.18255116523
818,276051.7024471754
2673,158600.9396675464
2089,105914.38006351198
1297,165827.7304250023
790,112139.53321298848
2616,190103.841303825
720,220706.55023931118
222,150486.73436319243
557,129268.82844969413
1148,208002.90639513353
2766,165928.8627575835
534,192652.9859224395
1452,111311.1302437377
630,126321.13535983284
2648,133738.97115213363
125,187237.43587665382
1904,35063.47595745954
1670,101440.72854534426
756,100422.08739643398
717,255773.72842190275
1032,157896.30551988984
852,245741.12306337128
1731,173036.19750919496
2639,111453.85734013787
2071,48165.273851158054
1267,138606.0997808595
1851,194353.54794948932
567,172512.09522466263
2439,232604.67321246894
1898,153281.83782907666
647,172131.2882391783
2256,240676.91278918018
979,90983.96056406552
1444,235947.2587877602
2485,112448.51393467488
157,124193.79033564586
88,113414.34766725372
2003,104097.02597289826
186,212258.0450305678
1425,261458.46078058364
2695,137004.40719751597
738,114609.72984797318
395,158654.8497264301
1353,163552.41054007417
1878,139233.07061360305
390,160465.8181383871
1456,243720.74845563696
1103,300848.90225953644
1387,124245.07245362597
2070,148096.82582144783
1199,179244.89159689067
2479,185328.58719967172
501,311599.81435645284
2362,68311.26918111343
1718,217647.66394600883
2188,76611.68239395462
1483,192442.157279803
2557,82850.21451451156
437,335533.9131158745
2224,183460.8516681239
1628,196595.96182772063
397,138901.31043959185
587,211059.25662081706
2182,496677.9103021448
971,121968.41069121982
2611,135733.59360972978
1887,76030.86584408965
2399,348445.05002932576
2148,231106.41574543476
304,133713.3986419646
1997,138895.7419814913
2817,125037.49124324223
1431,208398.40637235838
427,321438.7258478139
263,125976.88403645932
598,189094.5149836146
2895,236979.19472234888
687,145069.5833299547
1822,129125.63550431014
2191,85784.17200665448
179,145823.24474320599
1009,225725.4338276646
2010,112314.55243157336
1991,150282.3634451902
1411,207952.31415279032
1721,247759.85370808496
1144,202992.28692405944
593,235937.65992224173
575,326149.61713474017
1249,182226.697820504
1604,131267.84646891436
1064,410389.11465103336
1923,150352.16874456228
1988,99391.80007977494
2325,180469.87179311583
114,199067.71409154602
2700,171847.54628970995
217,120584.38037925765
343,181791.38993443575
386,232296.91431193828
2005,79574.10557281411
2908,153679.7506964431
1814,239303.45781940292
2446,417630.18905969756
208,171844.21496925282
1679,119331.01148463535
822,334612.8254248487
6,201412.93849772398
1781,367331.9988866668
2397,286794.60526494717
2340,291750.75165218115
1618,168041.4672120219
2843,149611.6580310773
1061,335978.0804514707
2786,113806.75970042235
1935,128964.89961686241
1341,124475.29442476832
521,272330.3194359497
2136,145603.61277113802
996,195730.53413227623
227,145354.5874927818
135,197235.68353604537
1167,166188.67953124747
294,237732.95112712594
1776,200171.41124623292
540,192722.69157099075
1717,229639.3562350848
2303,121725.96619248537
116,183791.60625356133
127,134233.1977810043
1371,127068.31459668417
1014,162909.7840121365
1507,62469.934420706064
702,182788.46871872776
750,153950.16879283352
261,151009.49218072626
1559,55505.69693594557
577,220179.5620475317
2812,215232.9519701286
2080,156900.56218239968
1368,107226.67453837242
2376,122583.16457854863
659,123225.89543474361
1235,124964.48734523727
332,69969.83904080918
1917,138066.52994211388
2094,263436.9702996452
1460,274497.4096409817
1471,219926.00759034435
1509,123548.22195613029
1922,113241.79454269218
433,407071.47085447714
460,278651.6543038761
1116,245491.47789644252
1137,173577.47433124145
53,193847.28381239768
2354,254950.99268952815
1475,215100.11470768895
1761,429515.8824828286
842,136911.85831077505
2739,171794.36857938283
2509,173665.11981622374
1007,215569.33065616767
2610,190274.36560745857
1952,96861.97329504631
2719,170583.7352313482
2921,87245.59142560376
1966,125643.58579246793
292,122781.80980198548
1204,200201.76726056964
1829,282850.7854072171
2419,193149.38842961122
391,163787.48540087824
798,122924.99716752514
481,220882.38261800603
193,202470.31955418646
555,118834.67275020173
899,30749.795794171165
2357,201862.1830192496
328,145157.90609057096
1356,110555.00574909706
1154,105250.67492617502
1730,200290.37079822514
2249,179977.3828953248
1119,281953.02318962076
2856,131844.02555021585
1394,135586.74166666676
2587,125826.3885985066
61,305199.371889606
2661,177322.03365339266
2711,129143.73592740609
1147,195805.56302389226
757,140211.02815017328
2623,61180.29683762799
2378,158439.7363248142
1413,146928.56132910054
1722,231896.68653450703
1112,232465.87938609213
1623,187053.25803286245
1201,210765.97595798518
1513,111420.87096206256
957,321191.2011248043
1171,274733.23851229297
1145,206599.1460489966
2726,233751.3095622435
703,148693.92460223858
760,112896.36403897901
1964,134159.33779671346
2512,201211.84662096883
159,154859.44325010764
1281,182213.90078567367
468,200747.92296173022
290,145199.28547143962
665,118685.14656733509
1463,261358.5389456858
1792,222713.85664275388
923,133306.33306876305
500,280825.7290322629
1408,150380.9710222305
331,82725.13618286634
170,144913.31438859072
2192,85968.8794640336
2571,304402.75393769203
2314,166658.66772733146
2647,89588.20171424084
422,370565.7413478065
2457,326279.38791415305
1838,240552.21541842242
2805,251036.94733001344
1645,159363.37787638506
1711,288594.73589129956
2825,252617.16275602073
322,331565.91472505016
2103,265677.9291571236
342,107175.23104498532
600,112768.20041939766
488,207114.6879468419
1725,301318.5167995194
2246,278918.4653763346
2847,152997.3026544562
806,246114.49981094693
530,234515.38515329926
963,198210.8957915921
2678,139543.59501287428
171,70811.88788389704
2401,376326.8533378785
805,235856.48132125736
2259,260885.7831369203
1748,213386.0129935135
1361,133294.18680053588
1677,123848.29486222111
1406,189256.69543690947
2322,243141.79448656633
688,159176.3749403573
143,130137.187715643
804,225872.78401178514
1214,171531.19075237907
2828,171587.98899050092
1999,201751.18247181104
2467,194361.62891726245
2665,176034.52362051577
1538,316485.96483531676
398,109401.24361156154
2822,153034.65379251738
2157,178727.40728300836
1856,198249.20979780616
1269,74611.17239467523
2570,104777.32480290714
2320,254623.83028259134
1517,125513.61747866351
2304,103059.15642965645
1312,92683.86048032591
2012,148240.7159771173
506,252251.94255810697
2865,204162.20172164266
2367,113230.26660020277
554,94853.67193143663
238,134159.60978785835
1954,105966.11136845307
2488,123842.25999969679
2291,80885.50816282413
1969,68713.34717965453
2725,155673.40744808418
1482,188834.1558667486
2763,214795.6303280671
503,250009.16251646477
1584,258314.56937474338
1531,149694.1951927052
2210,177476.74033169507
459,315545.20230530784
556,115068.72481939627
1347,141327.1130572208
1290,68721.0256616004
1388,88390.91466422917
1571,265202.1201130911
2754,215811.7101694928
765,151275.26880524034
2494,118792.72376763343
2870,218750.70841905224
7,224512.43168210826
1114,253121.4782337919
2418,278356.2317671749
291,96081.45179091778
18,330266.4745619721
39,341878.3572955311
