id,SalePrice
2658,139198.189800942
2718,166154.01458452127
2414,222181.5754728064
1989,119810.67239147227
625,194548.6328094016
333,84361.75013718089
1327,91756.0413645394
858,150172.977926568
95,189155.71370125527
1568,154726.18335619004
2482,175366.40987992493
1364,120203.592041749
2584,150184.4004689982
818,264239.12510394026
2673,157809.2113094203
2089,129255.81068603133
1297,155501.40641866467
790,112583.54421323251
2616,193128.7054759513
720,222126.34457927803
222,155809.1161210593
557,127857.6339669669
1148,208865.565332357
2766,177145.78519477518
534,194319.23817415698
1452,112936.43961661012
630,131797.64371935296
2648,149272.96592618787
125,178945.60957558829
1904,42257.28711587892
1670,94328.60942323226
756,97338.21131021246
717,257564.2996950915
1032,154157.7213366165
852,239464.9514606853
1731,173498.537594497
2639,120130.78837747991
2071,66912.01298279689
1267,144330.20068882417
1851,197777.56035694556
567,171959.81261182716
2439,222628.92886293354
1898,157274.24768527792
647,177694.9320146371
2256,244654.08378455634
979,101388.28810039193
1444,235117.94417738117
2485,116574.33382128394
157,122761.54011052358
88,112479.95656228538
2003,108364.9218735311
186,226218.8859952451
1425,264682.37999038654
2695,122294.3524546827
738,109779.98227184838
395,158508.66594188288
1353,167307.21357599352
1878,139984.7304417036
390,161172.8747947364
1456,245753.68247511308
1103,308221.7037760834
1387,128664.0215301858
2070,149308.67568306468
1199,167314.97865126445
2479,187586.54786051827
501,309008.7902311203
2362,81093.5002071078
1718,220678.8441090737
2188,86474.68565995104
1483,189135.76604922494
2557,81147.78705681603
437,329362.32079282374
2224,179253.15256254261
1628,199076.70557296972
397,137160.2981914364
587,209334.40377141675
2182,511510.32708657737
971,147367.3564244047
2611,136796.99440307837
1887,88874.21358318639
2399,356721.0383366373
2148,218979.8143154182
304,129507.13982774894
1997,141087.56111974883
2817,119792.2614255909
1431,207191.68776384325
427,329129.6506746301
263,126486.823389802
598,184273.25336963107
2895,244718.55165038494
687,145205.95875023396
1822,132103.3631894649
2191,85373.86411502748
179,112712.26419806933
1009,225636.32041140692
2010,112713.27179808878
1991,147186.37741400703
1411,216337.8414620329
1721,237082.11370466786
1144,202527.59423596767
593,225383.6350248473
575,319209.4121107812
1249,183927.56787280334
1604,111347.36800279176
1064,432056.85740728583
1923,153860.87612068112
