id,SalePrice
2658,103294.25515086112
2718,157755.52050442342
2414,230857.94778919357
1989,96121.9377474199
625,192566.1841576503
333,80206.8703976704
1327,100791.81959946873
858,169120.12521199184
95,173362.84339367392
1568,169698.3097707572
2482,144496.31587659434
1364,131444.0070127056
2584,161720.9778732319
818,273011.8700323342
2673,129997.64964316973
2089,115714.69408732897
1297,146137.90041318303
790,120586.51776308911
2616,198848.15337835418
720,180956.3941621944
222,161869.03905339097
557,128325.96825994503
1148,175041.10029789768
2766,158016.19021124984
534,182795.09128799697
1452,122604.34494104091
630,106507.27557684906
2648,102589.9514651541
125,231098.84603301217
1904,-28510.693876204925
1670,95606.60747485285
756,102692.60492663385
717,203179.1686737713
1032,155119.0928032182
852,229359.419182481
1731,170614.88703714876
2639,97365.65841707088
2071,59117.134145178235
1267,146571.149155459
1851,201262.96269190905
567,167878.87658228836
2439,222590.76268751908
1898,156069.05720777533
647,154847.7213271948
2256,205062.29640288724
979,11277.910720522457
1444,220170.97672740158
2485,131359.06397894264
157,138193.01301686253
88,118944.90181070275
2003,92291.21924503203
186,207050.10025293092
1425,243758.57763716136
2695,197712.91933654025
738,94412.95567578654
395,167880.61189713844
1353,169772.66455120227
1878,142042.619597994
390,151187.15265324243
1456,226665.6192048843
1103,303728.6888496411
1387,130225.67708107084
2070,147439.09166471288
1199,176750.47252598178
2479,180561.33921646143
501,388763.17912385485
2362,13044.560430866899
1718,221595.37969450856
2188,35674.02373709084
1483,150062.55387543724
2557,98431.20600963476
437,371295.8088078033
2224,205524.81530239183
1628,176858.82142920097
397,149133.6694081779
587,191930.3969185467
2182,504312.6211249131
971,144587.73577841494
2611,135159.07532013286
1887,138417.81020722765
2399,359944.4040692246
2148,214532.30055569907
304,135525.14429752
1997,127282.13767121275
2817,99919.61844316556
1431,227203.66690980064
427,325715.105694341
263,129677.27036308368
598,173163.78601651415
2895,224042.36632364278
687,135278.47708992206
1822,139172.32001305392
2191,76483.63771330791
179,131214.35236264736
1009,237622.31642621887
2010,123532.44501167466
1991,135843.2884869436
1411,214184.49728154315
1721,242595.51275636288
1144,201290.9094711551
593,227180.7906787824
575,381197.7212144517
1249,157902.24658286097
1604,211737.06799936065
1064,370092.54390065104
1923,142019.62813028332
1988,56003.13634962964
2325,170582.00036119675
114,201059.4380767594
2700,163173.2500716927
217,67396.0196385526
343,179749.37282368526
386,214014.87990125915
2005,74096.46061646589
2908,157437.9085422586
1814,232881.9261085873
2446,443450.93507821544
208,131231.72921767598
1679,111845.0628795551
822,306149.7565586444
6,254416.94011200548
1781,358202.7202309553
2397,317753.0158814107
2340,309656.6092896484
1618,167327.83156838495
2843,143835.2843250424
1061,350781.3537483311
2786,126244.16625772038
1935,136037.8228968198
1341,98056.39630644329
521,253075.87795705954
2136,140146.15480564395
996,201293.6107363507
227,147001.7842416687
135,227082.64774504123
1167,165588.5580380046
294,295300.70072421164
1776,205905.51949795912
540,169722.41110471892
1717,301492.26675444137
2303,135570.6617028067
116,185475.9511017624
127,159234.1908497213
1371,136007.7779476338
1014,104681.26042497833
1507,21612.006582626273
702,152966.0913193178
750,139118.7576009065
261,136375.30973009462
1559,36380.45072924353
577,232401.4273133741
2812,200781.44793953322
2080,159357.47625288012
1368,30705.262159304228
2376,119884.05916624017
659,111742.95428283687
1235,136291.34215525584
332,258.6908619713795
1917,149900.40538252442
2094,241834.00227126296
1460,249733.3659404337
1471,224205.9241880829
1509,182646.1098836613
1922,124876.67053626411
433,454816.4340854456
460,261743.45554335584
1116,242182.37718918876
1137,154444.46837412225
53,170557.35813878867
2354,267037.081265186
1475,205829.52930231168
1761,377318.95464721695
842,142548.98781480978
2739,165368.53630785638
2509,153616.73993730923
1007,200348.19911511007
2610,180417.79605547094
1952,79896.86578722927
2719,160090.7270498719
2921,73962.76037666577
1966,156084.21888643925
292,55360.65022512981
1204,186408.80467026343
1829,284546.9257569527
2419,196600.28938625238
391,154835.87527541665
798,114529.92410246251
481,213404.93916061343
193,203477.91039146102
555,135873.1858771736
899,39058.32132679914
2357,192483.77419487297
328,140311.60355765055
1356,102099.34086839146
1154,110598.4834484194
1730,193796.80673433095
2249,188141.15245813446
1119,298108.9543452732
2856,129111.89189927536
1394,143451.18088349228
2587,118806.51198708193
61,317114.3922236617
2661,161659.66226602078
2711,118537.8997421868
1147,174407.62095278298
757,112739.53044805149
2623,108031.05633010915
2378,143496.82893383823
1413,136171.66300755026
1722,229696.857036414
1112,232348.86127302746
1623,193194.6556280547
1201,212199.3915811975
1513,109657.88490614979
957,326061.91780499875
1171,244754.29117827385
1145,194200.32219597205
2726,240838.49257557353
703,143474.9933515611
760,67338.59933543298
1964,161749.57015238117
2512,186113.55591381958
159,126192.63289481786
1281,178534.6840875554
468,185037.04538890763
290,146297.17925202934
665,113025.12522186222
1463,245107.15139780001
1792,232709.51715789374
923,171887.5100769193
500,290503.65481442714
1408,96053.66244912983
331,29873.340953785853
170,143689.6765192141
2192,89163.44780043006
2571,234936.51387103865
2314,166385.77247452157
2647,88271.63443134124
422,401191.54812359996
2457,322429.2592557474
1838,220873.4719082442
2805,244529.19928180717
1645,162389.3129456014
1711,313212.06443031784
2825,234126.99682135502
322,302577.7515956003
2103,254316.7814205177
342,105938.37300410506
600,135597.92013587418
488,186162.20511228644
1725,292822.3621113284
2246,295283.0759867447
2847,145923.80419542093
806,232764.64146206868
530,236975.24615722353
963,187771.79369109857
2678,184470.74234620013
171,8677.69483236919
2401,410694.38940663217
805,224899.5843542387
2259,325423.92363499093
1748,204767.42886281552
1361,142838.64785125412
1677,105286.32584639885
1406,235844.95210463775
2322,246055.7342781112
688,148790.46634779975
143,140408.67770978867
804,214568.35485563753
1214,170607.45860679768
2828,153414.9599265592
1999,187992.38683636044
2467,209669.25335677573
2665,173897.49854596544
1538,327146.6721917191
398,119387.6881938726
2822,215998.655170671
2157,142865.25242423615
1856,192302.16128005864
1269,101738.08610818356
2570,108731.06059318225
2320,250622.46533582144
1517,139905.65866024068
2304,60734.98038403217
