id,SalePrice
2658,135141.40431288845
2718,174710.20257348992
2414,223940.70468456642
1989,124379.04066499298
625,190587.35885069624
333,88461.0710267998
1327,98026.47820348198
858,151636.63070961446
95,195755.93805594818
1568,158725.86480551443
2482,175617.76073596775
1364,122311.70695619576
2584,153845.62580865185
818,262332.5598819751
2673,160384.36137443225
2089,126508.37150860237
1297,161359.3126862675
790,115125.90408924322
2616,198561.40693955717
720,220305.96727445515
222,151621.33470494708
557,125603.05322885513
1148,207963.2027292348
2766,169817.3197865813
534,194817.9149975398
1452,113064.90947933277
630,136043.8458835965
2648,146670.67242827872
125,175451.505253719
1904,19054.676740055147
1670,96998.65144138811
756,100648.59435179638
717,255067.79328657297
1032,161680.58715517542
852,234716.3059844336
1731,174844.88110365582
2639,113818.46295798845
2071,60382.36618061147
1267,147739.45402919638
1851,200726.8720184688
567,174130.94480381205
2439,220655.4869772777
1898,158184.24851235552
647,163324.98613195706
2256,243216.0309286775
979,98721.73749561777
1444,234093.9439780073
2485,121021.46213768516
157,120882.80393983821
88,117902.7458952238
2003,110102.866022469
186,225783.06326643482
1425,261737.5079893662
2695,128237.02991448567
738,116163.50622212849
395,154352.28314457383
1353,169353.13040525408
1878,146178.81696226317
390,164086.3263814217
1456,242272.13947474412
1103,310695.5662142806
1387,130264.4457171392
2070,148144.6585104149
1199,173511.8103403397
2479,187689.04824062437
501,302342.0141584797
2362,81069.8774150795
1718,222006.72756584
2188,78998.54588575143
1483,189625.30690890315
2557,85186.39782164196
437,325688.8797035346
2224,189190.3380175514
1628,200457.6405795308
397,133335.0594881863
587,208432.66962497088
2182,518440.0537400548
971,149804.38477535648
2611,143725.33180560428
1887,73486.12055441547
2399,353596.76394812134
2148,219454.62948789808
304,134874.01172501684
1997,139129.36868081597
2817,115941.4451202208
1431,196013.48489718567
427,325427.1281495056
263,124566.05269237436
598,189069.21392320713
2895,245808.35707992926
687,150006.29967304683
1822,132340.70356667181
2191,96131.23571201417
179,114869.28270142847
1009,225407.97576772445
2010,114319.9056923499
1991,153311.19599595363
1411,209104.41255632922
1721,241149.36893466068
1144,200704.29111388492
593,224440.80662933158
575,320479.7715024768
1249,176039.20247364353
1604,116634.86493081631
