id,SalePrice
2658,136300.67675337614
2718,172724.57978208392
2414,227760.43061597573
1989,123628.49244029429
625,192401.92711043544
333,87136.05272181523
1327,96087.01648009573
858,149155.21771220802
95,194422.70866117466
1568,156742.42781845343
2482,174861.4211421326
1364,121877.24398451825
2584,152777.69080871693
818,266407.77673937386
2673,159631.24744053624
2089,124066.14277567982
1297,163947.4619073823
790,114155.24412437656
2616,195554.83971106148
720,222179.13354237075
222,153852.93124503724
557,126468.04277610984
1148,207601.37171373813
2766,168384.65863520352
534,194364.6255858079
1452,113255.82364601911
630,133902.86091738785
2648,143300.1299951211
125,177300.8510176331
1904,36153.1911192509
1670,95845.7025630762
756,99147.3929197094
717,253143.49965701334
1032,158890.9507365456
852,237453.61190857616
1731,175008.76162071672
2639,111619.88207413928
2071,57632.63941840765
1267,148536.09897580277
1851,198969.69002061096
567,175544.31003720258
2439,220751.1621348012
1898,157280.34154050882
647,180191.57051000182
2256,243384.7280749539
979,97498.31699981888
1444,236172.936722271
2485,118866.68034598089
157,123476.42828508912
88,115758.17520612027
2003,107454.38285227427
186,224098.83339688933
1425,262435.9253102209
2695,127105.30583332869
738,114697.44113052404
395,155591.31786899784
1353,167989.54777617194
1878,143925.28321281768
390,162643.4049614229
1456,243395.24591014034
1103,307941.8324320905
1387,126343.4647331915
2070,150318.00007105837
1199,171467.5691292409
2479,187149.922184184
501,303311.50299304933
2362,77949.54632438901
1718,222162.50866082666
2188,76000.58360058429
1483,192986.35766446518
2557,85279.3168852534
437,324763.4699175878
2224,186296.21881667976
1628,201163.04187303255
397,134273.8497455296
587,208414.13955194416
2182,509019.632864512
971,144938.2061346489
2611,140671.3977272591
1887,81449.54933315117
2399,354540.02710295585
2148,219282.19390618053
304,134496.74874898873
1997,139594.68032235734
2817,119895.90172412817
1431,199183.0410801746
427,324521.74846383167
263,126276.47269780168
598,188734.5964317341
2895,243705.34501072683
687,147684.0893883554
1822,132731.86361456462
2191,93636.78326818207
179,113958.61866678248
1009,226265.5237123746
2010,113890.68938185088
1991,152182.10109902182
1411,212306.2342158104
1721,241504.4414992049
1144,201434.87885166385
593,225090.34321145038
575,321156.5561075412
1249,186572.89526155815
1604,114555.0534512916
1064,424144.1649886873
1923,154006.3098557033
1988,104465.89154417803
2325,176396.7096335358
114,194695.9838419269
2700,176309.57804756047
217,125494.59121128483
343,187954.6778357501
386,233534.0651394437
2005,101683.64328210436
2908,118211.8309593387
1814,246165.9256354772
2446,426222.39371200744
208,169678.21362895373
1679,120202.68898342547
822,340555.77920808387
6,190390.55551776278
1781,376856.3398817311
2397,291048.7741194455
2340,293825.2123797033
1618,160516.08431541204
2843,153893.97079635801
1061,341972.00969882857
2786,113691.84551009121
1935,132079.96500120117
1341,123009.77879998239
521,275769.27608993987
2136,141056.14159066466
996,193674.90316566487
227,143006.5799514736
135,190966.65258649547
1167,162020.50854921897
294,226336.78321024618
1776,201247.9194564977
540,190342.69863007232
1717,220835.26967817527
2303,117128.7893349202
116,187393.91793932652
127,135588.41394913892
1371,129252.40710728004
1014,156673.93347660726
1507,83441.58874402216
702,155347.32877008562
750,151702.18584143018
261,145927.52145379546
1559,56661.340535287614
577,221843.0693656597
2812,206073.958022842
2080,161728.58260941156
1368,114062.9407257112
2376,125292.90361031082
659,127844.55785186529
1235,127085.39053691576
332,74167.9080493558
1917,140473.0912188159
2094,256156.33555265705
1460,276070.0024608919
1471,221351.83861932112
1509,114516.93709270353
1922,117975.54888699055
433,418663.2793745709
460,286505.92925972154
1116,241006.89824584682
1137,172780.80565626826
53,194330.52884167305
2354,255700.3886996343
1475,208436.11682347354
1761,433512.1594263321
842,134415.90745638404
2739,170840.4762716255
2509,173109.97863188438
1007,219613.25193295616
2610,192561.04669007522
1952,103044.69734973356
2719,173099.37097220912
2921,86307.38879020026
1966,129039.71862660893
292,127377.41025013028
1204,204147.0732861347
