id,SalePrice
2658,141466.58169839502
2718,156687.65003187855
2414,227650.33519447365
1989,115738.69569668439
625,191032.07957450318
333,74945.66837554966
1327,100137.4992973729
858,156117.49838413557
95,180294.24664054243
1568,169259.92831623784
2482,141764.39436392035
1364,122168.5169702044
2584,144941.75542453074
818,266545.0716065825
2673,154420.9963614167
2089,121403.5241208148
1297,153546.41576703326
790,110212.59510088965
2616,208653.28740922557
720,182623.2899920723
222,164405.85148333933
557,121912.17475264939
1148,174781.2648166155
2766,164914.7206287162
534,185612.22160145864
1452,121533.73923426325
630,116883.45413118557
2648,124463.42963973893
125,168722.50732802076
1904,50405.22214866195
1670,101244.69702641593
756,106201.24326010526
717,224060.0798911456
1032,157216.57839953748
852,230035.898870866
1731,164169.2121797914
2639,112852.32612318837
2071,81622.16567890908
1267,149858.48748320452
1851,206448.4250664846
567,168364.61645784118
2439,211095.44314729088
1898,153867.22962062288
647,183463.46160308926
2256,214913.22113286494
979,82514.06152622131
1444,227583.5016490908
2485,121069.37494104741
157,134854.94597042003
88,118606.07261521078
2003,109577.6518455544
186,213883.90066115884
1425,247058.5993736398
2695,131711.90374479728
738,112792.7843692388
395,165602.5644813478
1353,171873.88387631514
1878,144397.33603390926
390,154247.97100306294
1456,232091.01273790002
1103,318091.6264470441
1387,111528.02220584391
2070,147598.52460139943
1199,161296.37506811818
2479,181865.0936752084
501,325459.1582376418
2362,83951.75585890972
1718,242824.28751790436
2188,76364.17240015966
1483,160326.64086901137
2557,94159.69711953949
437,359910.6434455295
2224,207361.27730625155
1628,187147.8412615164
397,143517.78492271688
587,184433.58872586009
2182,479558.4277215418
971,146950.64797562792
2611,143227.45703317225
1887,97946.40172022949
2399,372147.8811098304
2148,207274.72806936837
304,132959.750855287
1997,134663.81116706214
2817,105932.61586971954
1431,205117.58701752062
427,338618.38973992545
263,130687.98699729712
598,175121.42854706835
2895,236938.50363319353
687,140521.68099943842
1822,137362.18331377284
2191,90809.8210483943
179,116756.29222255026
1009,254426.7977565137
2010,128656.6587866406
1991,147264.5273410885
1411,219829.13357463977
1721,253484.58874686956
1144,197623.50288228574
593,219657.4240601824
575,318377.4607292616
1249,178186.3473378109
1604,129618.46924062292
1064,447392.40363049414
1923,148016.66577039758
1988,117692.4270632441
2325,177926.79217097524
114,197140.48353966637
2700,146485.53624307943
217,124299.15046474498
343,181408.63152013105
386,228531.88360059742
2005,101393.68636339426
2908,127264.77679892763
1814,244566.22132081437
2446,430915.57470879075
208,150157.19060821363
1679,103565.7751640024
822,317131.29613492405
6,191854.08141084318
1781,358690.68659252685
2397,316286.6254557275
2340,318248.8485195198
1618,167265.60857063014
2843,153208.77945585505
1061,365182.26294325455
2786,111030.17014626639
1935,136984.6153446593
1341,116450.28840745983
521,267886.2183680766
2136,133101.35657230008
996,204743.2723886716
227,142231.99234134372
135,188995.22398400182
1167,162810.91383422515
294,229523.88449587882
1776,204937.08136159257
540,171056.448693915
1717,241121.19495604397
2303,134244.33106862905
116,183153.77012640535
127,149382.16365381714
1371,126617.67508472237
1014,100874.82235059344
1507,97563.70514647184
702,133991.67343172382
750,149498.75089268084
261,144561.12395104676
1559,66629.7461961169
577,210617.59179012536
2812,194480.7029348032
2080,158903.84299811494
1368,99851.35113533611
2376,128316.62559402699
659,126378.14186241187
1235,132305.0484679656
332,57102.58365117546
1917,150116.6772151243
2094,240968.16474719814
1460,259181.54265843343
1471,224605.8426770343
1509,109720.52272179996
1922,126400.57836680513
433,452850.4179705494
460,279224.19163158373
1116,245351.5763445229
1137,159059.87508286786
53,172480.9963750039
2354,256701.21164069884
1475,203004.42152422096
1761,438862.7809320701
842,137407.31145189563
2739,162324.47281346342
2509,164318.68192039971
1007,210481.1349887734
2610,196823.34246976633
1952,102283.67051250002
2719,159041.02294351519
2921,72520.17310272192
1966,138130.62560744822
292,114349.79744715049
1204,183465.95444800437
1829,265560.87016591895
2419,188909.6238980452
391,154077.8804881406
798,114753.50129614267
481,212227.0473753998
193,201559.8702872505
555,124462.85770577502
899,52071.28227782248
2357,195397.0530077863
328,135964.18406616457
1356,114650.1406467198
1154,109152.42544411027
1730,181077.3592923566
2249,177932.29233305098
1119,285158.583935736
2856,144147.55077669097
1394,111180.36297641695
2587,120648.68007682686
61,316476.41255928646
2661,170019.23658988735
2711,124798.63933560415
1147,183575.54563032507
757,122076.79852868062
2623,94992.94143062751
2378,136609.6144771255
1413,143337.57898623787
1722,243429.61641107692
1112,231085.20290062815
1623,190077.6047798693
1201,197186.41210641628
1513,116430.6088046504
957,314083.04107310856
1171,256862.19173485387
1145,198611.7719532502
2726,226919.62592258706
703,144060.34004253638
760,110651.94019253753
1964,141295.50000681393
2512,191996.336246865
159,136599.26823010968
1281,172548.45584571577
468,193565.09719489096
290,146351.98430520837
665,110293.62713662152
1463,246321.827725943
1792,233083.68588402995
923,155715.31934915116
500,286817.2688241363
1408,160501.5521092562
331,91499.653038029
170,136021.91994860373
2192,86948.254038515
2571,259279.80308423354
2314,170203.86210476226
2647,95086.41724302086
422,411466.33469193825
2457,320411.1109813265
1838,186964.5252218087
2805,235825.8757636386
1645,153864.4072892976
1711,316234.5905437955
2825,230082.8166678883
322,309328.12341483653
2103,252109.94972532446
342,111288.57929557675
600,135216.69737839268
488,168470.05742109256
1725,293296.1765956854
2246,272109.65879125916
2847,151959.35490628384
806,228866.26553616565
530,238543.84854042056
963,193637.85670717483
2678,108280.65389134431
171,74725.34505229724
2401,400224.2056593031
805,223774.30322827658
2259,257821.89640170927
1748,199686.86718757616
1361,143037.65089354245
1677,107396.88989072671
1406,165692.72680301196
2322,213533.23039866524
688,153119.72248206864
143,136414.43097182916
804,220315.11748027307
1214,161881.46936361855
2828,155446.77260166546
1999,193663.26002820564
2467,208779.7750978606
2665,173911.86821925745
1538,341118.28086360765
398,119871.09409180476
2822,139488.74151167792
2157,150886.80253747164
1856,193201.77673473116
1269,95106.03074665932
2570,110838.41148074961
2320,227641.42508588484
1517,133414.46998653136
2304,120315.82149956828
1312,94406.79270862571
2012,144043.92321385338
506,260560.15473849088
2865,218118.5240998243
2367,97197.77194428782
554,85624.76811634272
238,134740.49427539774
1954,111512.50711936092
2488,129833.9520645677
2291,65509.498401117744
1969,94376.32182837017
2725,163810.21449850567
1482,154423.00019304288
2763,213031.13592180423
503,276004.2409902076
1584,256967.0428935148
1531,144049.00163978955
2210,182500.56811412127
459,313804.15360963694
556,131620.2570994668
1347,130125.02675916953
1290,72649.4980020762
1388,92844.8369375583
1571,275590.32837050816
2754,213434.55256312588
765,149891.71372608212
2494,124470.9215175481
2870,233327.52801882417
7,255405.7049656275
1114,250740.18056027562
2418,262847.34729682014
291,134542.20453728657
18,361692.67302819283
39,378401.4114793354
1001,273475.8156030553
2442,231265.37166247124
616,134456.43348057213
2680,71869.01421524472
1414,122179.6006771288
289,149728.0138203114
40,271330.5939938417
860,129475.20883321996
409,118864.79216763025
673,149573.94013529038
2427,179156.61567183412
2036,217140.91186940274
